Company,Facility,OrderID,OrderType,Customer,Carrier,Reference,PO,SO,PRO,StoreNo,CreateTime,ScheduleDate,AppointmentTime,InYardDate,PickedDate,ShippedDate,Cancelled,CancelledDate,EntryType,ContainerNo,ContainerType,ContainerQty,TrailerQty,TrailerType,EntryID,RushOrder,LoadNo,LoadType,UsedHours,LabelQty,Item,ItemGrade,ItemType,Title,Supplier,ItemUOM,OrderedQty,PickType,PickQty,ShippedQty,ItemVOL,VolumeUOM,ItemWGT,WeightUOM,ItemAREA,AreaUOM,PalletType,PalletQty
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79254,,,HALLMART001,,CS,11,CASE_PICK,11,11,7.98606,cubic footage,37,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79301,,,HALLMART001,,CS,8,CASE_PICK,8,8,7.320555000000001,cubic footage,27,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79303,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.6533075,cubic footage,30,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79317,,,HALLMART001,,CS,48,CASE_PICK,48,48,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79322,,,HALLMART001,,CS,74,CASE_PICK,74,74,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
LT,VB,DN-6250,,HALLMART001,Pending Routing,MHS-DV-051018,4243144-4243617-4244992-4400466-4400752-4401137-8002183,MHS-DV-051018,,,2018-05-04 15:35:27,2018-05-10 12:00:00,,,2018-05-09 08:38:08,2018-05-14 07:40:12,false,,EDI,,,0,0,48,,false,,,0,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72855,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72856,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.385363,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78203,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.6533075,cubic footage,38,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78204,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78222,,,HALLMART001,,CS,7,CASE_PICK,7,7,8.3055024,cubic footage,32,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78223,,,HALLMART001,,CS,3,CASE_PICK,3,3,8.9443872,cubic footage,34,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79221,,,HALLMART001,,CS,10,CASE_PICK,10,10,7.8263388,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79222,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.385363,cubic footage,36,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79252,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.347175200000001,cubic footage,33,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79253,,,HALLMART001,,CS,3,CASE_PICK,3,3,8.3188125,cubic footage,37,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79301,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.320555000000001,cubic footage,27,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79302,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.6533075,cubic footage,30,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79317,,,HALLMART001,,CS,14,CASE_PICK,14,14,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79322,,,HALLMART001,,CS,26,CASE_PICK,26,26,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
LT,VB,DN-6253,,HALLMART001,Pending Routing,MHS-AZ-051018,4243144-4243617-4244992-4400466-4400752-4401137-8002183,MHS-AZ-051018,,,2018-05-04 15:35:35,2018-05-10 12:00:00,,,2018-05-09 08:30:12,2018-05-16 08:18:40,false,,EDI,,,0,0,48,,false,,,0,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72855,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78203,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.6533075,cubic footage,38,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78204,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78205,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78222,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.3055024,cubic footage,32,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78223,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.9443872,cubic footage,34,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79221,,,HALLMART001,,CS,8,CASE_PICK,8,8,7.8263388,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79222,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.385363,cubic footage,36,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79252,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.347175200000001,cubic footage,33,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79253,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.3188125,cubic footage,37,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79254,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.98606,cubic footage,37,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79301,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.320555000000001,cubic footage,27,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79302,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.6533075,cubic footage,30,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79317,,,HALLMART001,,CS,10,CASE_PICK,10,10,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79322,,,HALLMART001,,CS,18,CASE_PICK,18,18,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
LT,VB,DN-6254,,HALLMART001,Pending Routing,MHS-HU-051018,3827454-4243144-4243617-4244992-4400191-4400466-4400752-4401137-8002183,MHS-HU-051018,,,2018-05-04 15:35:38,2018-05-10 12:00:00,,,2018-05-08 16:50:10,2018-05-16 08:18:34,false,,EDI,,,0,0,48,,false,,,0,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72855,,,HALLMART001,,CS,15,CASE_PICK,15,15,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72856,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.385363,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77283,,,HALLMART001,,CS,21,CASE_PICK,21,21,7.0277328,cubic footage,33,POUND,528,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77284,,,HALLMART001,,CS,17,CASE_PICK,17,17,7.0277328,cubic footage,35,POUND,528,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78170,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.0277328,cubic footage,28,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78171,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.3332864,cubic footage,30,POUND,528,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78203,,,HALLMART001,,CS,17,CASE_PICK,17,17,7.6533075,cubic footage,38,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78204,,,HALLMART001,,CS,28,CASE_PICK,28,28,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78222,,,HALLMART001,,CS,24,CASE_PICK,24,24,8.3055024,cubic footage,32,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78223,,,HALLMART001,,CS,10,CASE_PICK,10,10,8.9443872,cubic footage,34,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79221,,,HALLMART001,,CS,27,CASE_PICK,27,27,7.8263388,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79222,,,HALLMART001,,CS,14,CASE_PICK,14,14,8.385363,cubic footage,36,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79252,,,HALLMART001,,CS,10,CASE_PICK,10,10,7.347175200000001,cubic footage,33,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79253,,,HALLMART001,,CS,12,CASE_PICK,12,12,8.3188125,cubic footage,37,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79301,,,HALLMART001,,CS,9,CASE_PICK,9,9,7.320555000000001,cubic footage,27,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79302,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.6533075,cubic footage,30,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79317,,,HALLMART001,,CS,50,CASE_PICK,50,50,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79322,,,HALLMART001,,CS,82,CASE_PICK,82,82,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
LT,VB,DN-6255,,HALLMART001,Pending Routing,MHS-GN-051018,4243144-4243617-4244992-4400466-4400752-4401137-4417912-8002183,MHS-GN-051018,,,2018-05-04 15:35:42,2018-05-10 12:00:00,,,2018-05-08 16:46:27,2018-05-14 07:40:24,false,,EDI,,,0,0,48,,false,,,0,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72855,,,HALLMART001,,CS,14,CASE_PICK,14,14,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72856,,,HALLMART001,,CS,5,CASE_PICK,5,5,8.385363,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78203,,,HALLMART001,,CS,12,CASE_PICK,12,12,7.6533075,cubic footage,38,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78204,,,HALLMART001,,CS,17,CASE_PICK,17,17,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78222,,,HALLMART001,,CS,7,CASE_PICK,7,7,8.3055024,cubic footage,32,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79221,,,HALLMART001,,CS,7,CASE_PICK,7,7,7.8263388,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79222,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.385363,cubic footage,36,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79252,,,HALLMART001,,CS,13,CASE_PICK,13,13,7.347175200000001,cubic footage,33,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79253,,,HALLMART001,,CS,8,CASE_PICK,8,8,8.3188125,cubic footage,37,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79256,,,HALLMART001,,CS,8,CASE_PICK,8,8,5.869754100000001,cubic footage,30,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79257,,,HALLMART001,,CS,3,CASE_PICK,3,3,6.4287783,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79301,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.320555000000001,cubic footage,27,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79302,,,HALLMART001,,CS,7,CASE_PICK,7,7,7.6533075,cubic footage,30,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79317,,,HALLMART001,,CS,60,CASE_PICK,60,60,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79322,,,HALLMART001,,CS,88,CASE_PICK,88,88,1.7777664,cubic footage,9,POUND,256,square footage,other size,0
LT,VB,DN-6256,,HALLMART001,Pending Routing,MDC-CD-051018,4243562-4243705-4245091-4245399-4245586-4245652-4255563-4286011-4400213-4400631-4400774-4400972-4401170-4418066,MDC-CD-051018,,,2018-05-04 15:35:46,2018-05-10 12:00:00,,,2018-05-09 08:48:52,2018-05-16 08:18:24,false,,EDI,,,0,0,48,,false,,,0,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72854,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.267314600000001,cubic footage,29,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72855,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72856,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.385363,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72857,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.385363,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73851,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.267314600000001,cubic footage,30,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73852,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73853,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73854,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75509,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.7534226,cubic footage,32,POUND,462,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75510,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.020782,cubic footage,34,POUND,462,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77221,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.267314600000001,cubic footage,30,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77222,,,HALLMART001,,CS,5,CASE_PICK,5,5,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77223,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77224,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78170,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.0277328,cubic footage,28,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78171,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.3332864,cubic footage,30,POUND,528,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78184,,,HALLMART001,,CS,1,CASE_PICK,1,1,6.111072,cubic footage,36,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78185,,,HALLMART001,,CS,1,CASE_PICK,1,1,6.620328000000001,cubic footage,39,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78203,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.6533075,cubic footage,38,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78204,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78205,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78237,,,HALLMART001,,CS,1,CASE_PICK,1,1,6.3222975,cubic footage,27,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78238,,,HALLMART001,,CS,3,CASE_PICK,3,3,6.9878025,cubic footage,30,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78239,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.6533075,cubic footage,34,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78240,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.6533075,cubic footage,34,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78335,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.129584,cubic footage,32,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78336,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.129584,cubic footage,34,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79221,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.8263388,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79222,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.385363,cubic footage,36,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79252,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.347175200000001,cubic footage,33,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79253,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.3188125,cubic footage,37,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79254,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.98606,cubic footage,37,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79256,,,HALLMART001,,CS,1,CASE_PICK,1,1,5.869754100000001,cubic footage,30,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79296,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.129584,cubic footage,32,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79297,,,HALLMART001,,CS,1,CASE_PICK,1,1,8.8610544,cubic footage,34,POUND,528,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79301,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.320555000000001,cubic footage,27,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79302,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.6533075,cubic footage,30,POUND,575,square footage,other size,0
LT,VB,DN-6257,,HALLMART001,Pending Routing,MDC-AZ.-051118,4243562-4243705-4245091-4245399-4245586-4245652-4255563-4400213-4400631-4400774-4400972-4401170-4418066-8002172,MDC-AZ.-051118,,,2018-05-04 15:35:51,2018-05-11 12:00:00,,,2018-05-09 08:20:57,2018-05-16 08:18:16,false,,EDI,,,0,0,48,,false,,,0,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72854,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.267314600000001,cubic footage,29,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72855,,,HALLMART001,,CS,22,CASE_PICK,22,22,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72856,,,HALLMART001,,CS,13,CASE_PICK,13,13,8.385363,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72857,,,HALLMART001,,CS,6,CASE_PICK,6,6,8.385363,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73851,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.267314600000001,cubic footage,30,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73852,,,HALLMART001,,CS,18,CASE_PICK,18,18,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73853,,,HALLMART001,,CS,9,CASE_PICK,9,9,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73854,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75509,,,HALLMART001,,CS,14,CASE_PICK,14,14,7.7534226,cubic footage,32,POUND,462,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75511,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.911407700000001,cubic footage,34,POUND,441,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75512,,,HALLMART001,,CS,1,CASE_PICK,1,1,6.9513444,cubic footage,28,POUND,462,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77221,,,HALLMART001,,CS,5,CASE_PICK,5,5,7.267314600000001,cubic footage,30,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77222,,,HALLMART001,,CS,30,CASE_PICK,30,30,7.8263388,cubic footage,31,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77223,,,HALLMART001,,CS,10,CASE_PICK,10,10,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77224,,,HALLMART001,,CS,5,CASE_PICK,5,5,8.385363,cubic footage,35,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78170,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.0277328,cubic footage,28,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78171,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.3332864,cubic footage,30,POUND,528,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78184,,,HALLMART001,,CS,4,CASE_PICK,4,4,6.111072,cubic footage,36,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78185,,,HALLMART001,,CS,5,CASE_PICK,5,5,6.620328000000001,cubic footage,39,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78186,,,HALLMART001,,CS,3,CASE_PICK,3,3,6.111072,cubic footage,40,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78203,,,HALLMART001,,CS,7,CASE_PICK,7,7,7.6533075,cubic footage,38,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78204,,,HALLMART001,,CS,10,CASE_PICK,10,10,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78205,,,HALLMART001,,CS,5,CASE_PICK,5,5,8.3188125,cubic footage,40,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78335,,,HALLMART001,,CS,5,CASE_PICK,5,5,7.129584,cubic footage,32,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78336,,,HALLMART001,,CS,3,CASE_PICK,3,3,7.129584,cubic footage,34,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78337,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.384212000000001,cubic footage,34,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79220,,,HALLMART001,,CS,2,CASE_PICK,2,2,7.129584,cubic footage,31,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79221,,,HALLMART001,,CS,12,CASE_PICK,12,12,7.8263388,cubic footage,34,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79222,,,HALLMART001,,CS,6,CASE_PICK,6,6,8.385363,cubic footage,36,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79223,,,HALLMART001,,CS,2,CASE_PICK,2,2,8.385363,cubic footage,36,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79252,,,HALLMART001,,CS,14,CASE_PICK,14,14,7.347175200000001,cubic footage,33,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79253,,,HALLMART001,,CS,10,CASE_PICK,10,10,8.3188125,cubic footage,37,POUND,575,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79254,,,HALLMART001,,CS,4,CASE_PICK,4,4,7.98606,cubic footage,37,POUND,552,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79256,,,HALLMART001,,CS,5,CASE_PICK,5,5,5.869754100000001,cubic footage,30,POUND,483,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79295,,,HALLMART001,,CS,1,CASE_PICK,1,1,7.129584,cubic footage,30,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79296,,,HALLMART001,,CS,8,CASE_PICK,8,8,7.129584,cubic footage,32,POUND,440,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79297,,,HALLMART001,,CS,4,CASE_PICK,4,4,8.8610544,cubic footage,34,POUND,528,square footage,other size,0
